SMILES,score
C=C(CNc1cc(Br)ccc1C(C)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)CN1CCCC(O)C1C,11.37
OCC(c1nnnn1-c1cc(NC2CC(O)c3ccccc32)c2c(c1)OCCCO2)N1CCc2cccc(Cl)c2C1,8.62
CC1(C)CCC(O)CC1Nc1cc(Br)ccc1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.97
Cc1nn(C)c(NC2CC(n3cc[nH]c3=O)C2)c1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.3
COc1ccc(N(CC2CCN(C)CC2)c2ccc(N)cc2C)cc1C(C)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,11.64
Cc1cc(NC2CC(Nc3cc(CCn4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)c(Br)cn3)C2)nc(C)n1,8.26
CC1(C)C(N)CC1Nc1ccnc(NC(=O)Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,10.11
CCN1CC(Nc2cc(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc(C(F)(F)F)c2)C(C)(C)C1,14.17
CC(O)C(C)(CNc1ccc2sc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc2n1)c1ccccc1,10.54
CCC(CCNc1ncnc2[nH]cc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c12)CNc1nccc(C)n1,12.75
CC(c1cc(N(CC2(C)CCCS2)C2CCC(N)CC2)nnc1Cl)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,13.39
Cc1cccc(N(CCCCN)C(=O)c2ccncc2)c1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.64
CC(c1ccc(NC(=O)OC(C)(C)C)c(NCC(F)CCn2cncn2)c1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.51
COC(=O)C(C)(c1ccc(NC2CCC(NC(=O)c3cc(C)on3)CC2)cc1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.02
CC(C#N)N(C)CC(C)(C)CNc1cc(C(C)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(Br)cn1,11.47
OCC(c1nnnn1-c1ccc(NCCC(O)C2CCCOC2)nc1)N1CCc2cccc(Cl)c2C1,12.86
CC(O)CCN(C(=O)C(C)N)c1csc(C(C)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,11.54
CC(Nc1cc(C(F)(F)F)cc(Cl)c1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)C(CO)N(C)C1CC1,12.05
CC(CNc1cccc(Br)c1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)CN1C(=O)COCC1=O,11.3
OCC(c1nnnn1Cc1cc(NCC23CCC(CC2O)C3)cc(C(F)(F)F)c1)N1CCc2cccc(Cl)c2C1,11.14
Cc1nn(C)c(NC2CCC(Nc3cnnn3C)C2)c1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,13.83
CCC(C)(CNc1cc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(OC)c(OC)c1)C1(C)CCCC1(C)O,8.65
Nc1ncccc1C1(O)CC(Nc2ccsc2CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C1,9.2
COc1ccc(NC(=O)Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1NCCCn1cc(CNC(C)C)nn1,11.7
CCN(CC)CCC(Nc1ncn(C)c1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)C1CCCC1,9.63
CC(C)(C)c1cc(N2CCCC(Nc3cccc(CNC(=O)Cn4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)c3)C2)[nH]n1,7.28
CCC(CCN)CN(C(=O)c1cncc(C)c1)c1cccc(CNC(=O)Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,10.32
Cc1ccncc1C1(CNc2ccc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cn2)CC(O)C1,9.85
CC(C)N(CCCNc1cc(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc(C(F)(F)F)c1)CC1CCC1,8.08
COc1cc(NC2CC(O)(CC3CCCC(C)C3)C2)c(C)cc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.3
COc1cc(N(CC(O)CO)c2cc(N)ccc2C)c(C)cc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,11.53
Cc1csc(N(CCCCN)c2cc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)ccc2OC(F)F)n1,14.38
CCOc1cc(NCCCNc2cc(Cl)cc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)ncn1,10.79
CC(c1ccc(OC(F)F)c(NC2CCC(N(C)CC3CCC3)C2)c1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,7.08
CC(C)(O)CCn1cccc1CNc1cc(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(Cl)nn1,13.05
Cc1ccc(C2(CO)CC2CNc2cc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc(C)n2)cc1,7.6
CC(c1c(Br)ccc(N(c2ccc(F)cc2C#N)C2CCC(N)CC2)c1F)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.88
Cc1ccccc1OCC(O)CCNc1cncc(Cl)c1C(C)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.41
CCC(CNc1ccc2c(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c[nH]c2c1)C1(O)CC(C)N(C)C1,9.1
CCn1cnc(NC2CCC(NCC3CCCCS3)CC2)c1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.49
CC(CCCNc1ccc2cccnc2c1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)NC(=O)OC(C)(C)C,12.66
CC1CN(c2ccsn2)CC1(C)CNc1ccc(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1C(F)(F)F,11.29
CC(CCO)CN(c1ccc(Br)c(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1)c1cc(N)nc(C2CC2)n1,11.8
OCC(c1nnnn1CCc1cc2cc(NCC3CCCCCC3O)ccc2[nH]1)N1CCc2cccc(Cl)c2C1,8.28
Cc1nn(CC(O)CO)c(C)c1CNc1ncc(Br)cc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,5.61
O=C(C1CCC1)N1CCCC(CO)(Nc2ccc3sc(CCn4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)cc3n2)C1,9.85
CCC(C)(C)CN1CCCC(CNc2cc(Br)ccc2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C1,10.12
CC1(C)CC1(C)N1CCC(Nc2ccc(Br)c(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2F)CC1,10.14
C[C@H]1C[C@@H](O)CN1C(=NO)Nc1cc(-n2nnnc2[C@H](CO)N2CCc3cccc(Cl)c3C2)ccc1F,6.35
COc1ccc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(N2CC(N)C(C)CC2c2ccc(C(C)=O)cc2)c1OC,8.87
CC#CCCC1(O)CC(Nc2ccc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c(OC)c2)C1,5.86
CCC(Nc1ccc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(Br)c1)C(C)(CCO)c1ccco1,8.25
CC(N)CCN(c1ncc(Br)cc1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)C(C)Cc1ccco1,15.42
CC(CO)(CNc1ccc(Br)c(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1)Cc1cccc(F)c1,6.77
CC(C)CC1(Nc2ccc(C(F)(F)F)cc2CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)CC(O)C1,8.61
CC(c1cc(NCC2CCCC2NC2CC(C)(C)C2)ncc1Br)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.33
CC(C)(C)c1nsc(N2CCC2CNc2ccc(Cl)c(NC(=O)Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)n1,8.64
CCC(CC)C(O)C(C)(C)CNc1cccc(C)c1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,7.12
COc1cccc(C2(Nc3ccnc(OC)c3CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)CCC(O)CC2)c1O,9.59
CC1CNC(C2CCNCC2)C(Nc2ccc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c(Br)c2)C1,8.54
CC(C)(CCN1CCc2ccccc2C1)CNc1ccc(Cl)cc1NC(=O)Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,5.58
COc1cc(NCC(C)C(O)c2cocc2C)cc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,12.67
CC1CC(N)CN1c1[nH]c(-c2ccccc2)cc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.3
CC(CCN1CCCOC(C)C1)Nc1cc(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc1Br,8.88
CCC(C)(Nc1cc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(Br)cn1)C1=NCCCN1,11.31
CCCN(CC)CC1CCCC1CNc1ccc(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1C(F)(F)F,6.39
CC(CCCN)N(c1nncs1)c1cncc(Cl)c1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.97
C=CCC(=O)NC1CCC(Nc2ccc(Br)c(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)CC1,11.46
CS(=O)(=O)CC(=O)N(CC1CC(N)C1)c1ccc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(Cl)c1,6.58
CSC1(CNc2cc(Br)cc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)CCN(CCC(C)C)CC1,8.47
COc1ccccc1NC1CC(Nc2cc(Br)c(OC)c(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)C1,12.37
O=C(C=CCNc1ccc(Br)cc1-n1nnnc1[C@H](CO)N1CCc2cccc(Cl)c2C1)N1CCC(O)CC1,9.69
CCCC(=O)N1CC(C(C)Nc2cc(C)ccc2Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C1,7.51
CCN(CCCCNc1c(Cl)cccc1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)C1CCCC1,11.4
Cc1c(N2CCC(N)(C#N)C2)cccc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,11.39
CC(c1ccc(NC(=O)OC(C)(C)C)cc1NCC1(CO)CC12CCC(C)(C)CC2)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,11.33
O=C(NCC1CC(O)C1)c1cccc(Nc2cc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc3c2OCO3)c1,8.63
CCOCCC(=O)N(CC1CCCC1CN)c1cc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(Br)cn1,13.62
CCC(C)(Nc1cc(Br)c(OC)c(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1)C1(O)CCNCC1,8.77
O=c1cc(Nc2cc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)nc(Cl)n2)nc2n1CCCN2,7.85
CCC(CCO)CN(c1cc(OC)cc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1)c1nc(C)ccc1N,8.1
CCC(Nc1ccc(NC(=O)OC(C)(C)C)cc1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)C1(O)CCNCC1,6.99
NCCCCN(C(=O)CC1CCSCC1)c1cccc(Br)c1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,11.73
Cc1ncc(S(=O)(=O)N2CCCC2Nc2ccc(F)c(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2F)[nH]1,6.69
CC1CN(CCCC(C)(O)CNc2cc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)ccc2Cl)CCO1,6.66
O=C(Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)Nc1ccc(NCC2CCN(C(=O)CC3CC3)CC2)cc1,10.03
CCOC(=O)/C(=C(\N)C(Cl)(Cl)NCC(CO)c1ccc(C)cn1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.09
CCC1CCCCCN1CCC(C)(CO)Nc1ccccc1NC(=O)Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.58
COC(=O)c1c(C)nn2c1NCCC2CNc1ccc(NC(=O)Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)nc1,9.57
CC(C)C(C1CC1N)N(C(=O)OC(C)(C)C)c1cc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc1NC(=O)OC(C)(C)C,11.2
OCC(c1nnnn1CCc1ccc(NCc2cccc(CN3CCCC(O)C3)c2)s1)N1CCc2cccc(Cl)c2C1,13.26
OCC(c1nnnn1CCc1ccc(F)c(NCCCCNc2ccc(F)cn2)c1F)N1CCc2cccc(Cl)c2C1,9.95
OCC(c1nnnn1-c1ccncc1NCCCCN1CCCOc2ccccc21)N1CCc2cccc(Cl)c2C1,15.27
Cc1cc(Br)c(NC2CN(C(=O)OC(C)(C)C)CC3(CC3)C2)cc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.83
Cc1ccc(NC2CCCC2CCN(C)C)c(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,11.06
CCc1cc(CC)n(CC(CO)Nc2cc(NC(=O)Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)ccc2N)n1,6.08
Cc1ncoc1C(=O)NC1CCC(Nc2cc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc3c2OCCCO3)CC1,12.15
CN(C)CC(=O)N1CC2CCC2(Nc2cccc(Cl)c2CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C1,10.14
CC(C)N(C)CCC1CCCC1(O)CNc1ccc2cccnc2c1C(C)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.67
CCC(CC)NC(=O)CN1CCCC(Nc2ccc(OC(F)(F)F)c(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)C1,10.24
COc1ccc(NC2CCN(C(C)c3ccccc3)C2)cc1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.44
NCCCN(c1ccc(O)cc1)c1ccccc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.18
CC(CCO)N(c1cc(Br)ccc1C(C)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)C1CCC(N)CC1,10.39
OCC(c1nnnn1CCc1cc(C(F)(F)F)ccc1NC1CC(O)(Cc2ccsc2)C1)N1CCc2cccc(Cl)c2C1,9.97
OCC(CNc1ccc2c(CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c[nH]c2c1)Cc1ccccn1,11.65
Cc1cc(NC2CC(Nc3ccc(-n4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)cc3F)C2)ncn1,11.74
CCNC1(CNc2ncc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc2Br)CCCN(CC)CC1,9.82
CC(C)(CO)C(Nc1cc(NC(=O)Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc1F)c1cscn1,11.02
CC1(C)C(CO)CC1Nc1cc(Br)cc(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,10.06
Cc1ccnc(NC2(C)CCN3CCC2C3)c1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.64
CC(C)(C)OC(=O)N1CCC2C(Nc3ncccc3NC(=O)Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)CCC21,8.57
C=CC(=O)N1CC(C)C(C)(CNc2cc(NC(=O)OC(C)(C)C)ccc2CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C1,12.21
COc1ccc(NC2CCC(O)(Cc3nccn3C)CC2)cc1NC(=O)Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.06
CC(CCC(O)c1ccccc1)Nc1ccc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1Cl,7.73
Cc1cc(Br)c(N2CCCC(Cn3cc(CN)nn3)C2)cc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,12.38
O=C(O)CCN1CCC(CNc2ccc(F)c(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)C1,10.26
CC1C(Nc2cc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c(Br)cn2)CCCN1C(=O)C1CC1,6.84
Cc1cccc(C(=O)N2CCCC(Nc3cc(Cn4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)cc(C(F)(F)F)c3)C2)n1,12.63
CC(C)N(C(=O)N1CC(CN)C1)c1ccc(Br)c(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1F,10.84
CN1CCCC1CC(NCCNC(=O)Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)C(=O)O,7.77
O=C1CC2(CCCNC2)C(CNc2cccc(N3CCN(C(=O)Cn4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)CC3)c2)O1,10.64
CC(c1cc(Cl)nc(N(CCCN)C(=O)CC2(CN)CCC2)c1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.53
CC1CC(Nc2cc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)ccc2NC(=O)OC(C)(C)C)CN(CC2CCC2)C1,6.61
OCCC(Nc1ccc(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1C(F)(F)F)c1nnc2ccncn12,8.71
CCCN(C)CCCC(Nc1cc(Cl)ccc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)c1ccccc1,9.53
Cc1ccc(S(=O)(=O)C(c2cccc(Cl)c2NC2CNCC2c2ncc[nH]2)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1,12.76
CCC1(Nc2cccc(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)CCCN(S(=O)(=O)CC)C1,9.66
COC(=O)c1ccc(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1NC1C(=O)NCC12CCCOC2,10.16
Cc1ccc(C(CCO)C(C)(C)Nc2cccc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)n2)c(C)c1,9.05
NCCCNC(=O)CC1(Nc2nccc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)n2)CCC1,8.18
OCC(c1nnnn1CCc1ccc(NC2CCN(Cc3cocn3)CC2)c(Cl)c1)N1CCc2cccc(Cl)c2C1,10.68
CC(CNc1ccc(OC(F)F)c(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1)C(O)c1cncn1C,9.97
CN(C)CC1C=CC(Nc2c(F)ccc(F)c2CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C1,12.45
CCCS(=O)N1CC(Nc2ccc(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc2C(F)(F)F)CCC1C,9.09
OCC(c1nnnn1Cc1cc(NC2CC2Nc2ccc(Cl)cn2)cc(C(F)(F)F)c1)N1CCc2cccc(Cl)c2C1,9.55
CC(c1ccc(Nc2ncc(C3(O)CCCNC3C)s2)nc1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.79
CN1CCC(O)(C2(Nc3ccc(-n4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)cc3)CCCCC2)C1,13.24
CCC(OC)C(O)C1(CNc2c(F)ccc(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2F)CC1,11.62
CC(C)Sc1cccc(N(C[C@@H](C)C(N)=NO)[C@H]2C[C@@H](O)C2)c1[C@@H](C)n1nnnc1[C@H](CO)N1CCc2cccc(Cl)c2C1,11.89
O=C(O)CCCC(=O)NC1CCC(Nc2ccc(Br)c(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)CC1,10.06
Nc1ccc(N2CCCC(Nc3cc(Cl)c(CCn4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)cn3)C2)cc1,11.16
Cc1ccc(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(Nc2cncc(N(C)CC3CC(O)C3)c2)c1,9.04
COc1cc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc1NCCC1(O)CCCCC1C1CC1,8.82
C#CCN(c1ccc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(OC)c1)C1(CN)CCCN(C)CC1,8.91
CC(C)N1CCC1CNc1ccc2c(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c[nH]c2c1,11.01
CC1CN(CC2OCCC2Nc2ccc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)o2)C1C,9.85
COC(CN1CCC1CNc1ncc(Br)cc1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)C1CC1,8.98
OCC(c1nnnn1Cc1ccc(F)cc1NCCC1(O)CN2CCC1CC2)N1CCc2cccc(Cl)c2C1,12.3
CC(c1ccc(F)cc1)N(c1cc(F)cc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1)C1CCC(N)CC1,9.96
CC(O)CC(CNc1ccc(Br)cc1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)c1ccc(Cl)cc1,12.46
CCC(C)(CNc1cc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc2c1OCCCO2)C(C)(O)CC1CC1,7.78
COC(=O)C(Cc1ccc(NCCC(O)C2CCC(C)(C)CC2)cc1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,6.21
CC(c1ccc(OC(F)(F)F)c(NCCC(O)C(C)(C)C)c1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,11.94
CCN(CC1CC1)CC(C)(C)C(C)Nc1ccc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(Br)c1,11.77
OCC(c1nnnn1-c1cc(C(F)(F)F)ccc1NC(C1CCCO1)C1(CO)CCCC1)N1CCc2cccc(Cl)c2C1,9.94
CC(Nc1ccc(NC(=O)OC(C)(C)C)c(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1)C1(CCO)CCCCC1(C)C,7.66
Cc1ccnc(NC2(C)CCN3CCC2C3)c1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.64
CCCCC1(CC)CC1(CO)CNc1cc(C(F)(F)F)ccc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,11.01
Cc1cocc1C1(O)CCC(Nc2nccc(C)c2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)CC1,8.67
CC(c1c(Cl)ncnc1N1CC2CC(N)CC1C2)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.54
CCC(CCO)CNc1nc(C)ccc1Nc1cc(OC)cc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,9.97
CC1(Nc2ncc(C(F)(F)F)cc2Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)CCN(Cc2c[nH]cn2)CC1,12.42
CC1CC(CNc2csc(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)C(C)N1c1ccccc1,7.39
CC1CCN(CC(C)(C)CNc2cc(Cl)cc(CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)C(C)C1,13.03
CCn1cnc(NCC2CC2(CO)c2ccc(Cl)cc2)c1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.01
CC(c1ccc(N(C(=O)CCN)C2CCN(C)C2)cc1C(F)(F)F)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.94
CC(CNc1ccc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1C(F)(F)F)CNC1CN(C)C1,9.04
NC1CC(CN(C(=O)c2ccnnc2)c2cccc(CCNC(=O)Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)C1,8.62
CC1CCC(C(=O)N(c2nc(Cl)c(F)cc2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C(C)CCCN)CC1,9.7
CC(CO)(CNc1csc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1)CC(F)(F)F,10.85
COc1ccccc1CN1CCC1CNc1ccc2cccnc2c1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,7.55
CC(C)(C)OC(=O)CNC1CCC(Nc2sc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc2Br)CC1,8.05
CCC1C(CNc2cc(CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)ccc2C(=O)OC)CCN1c1ncns1,10.96
CC(c1ccc(N(c2cccc(Cl)n2)C2CC(N)C2)cc1F)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,7.59
CC(C)(C)OC(=O)N(c1ccc2sc(CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc2n1)C1CC(CN)C1,9.14
NCC1CN(C(=O)N(c2cnccc2CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C2CC2)C1,8.72
COC(=O)N1CCC(C)(CNc2ccc(CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)o2)CC1,9.65
Cc1ccc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(NC2CCN(C3CC3)CC2(F)F)c1,10.22
CN1CCC(Nc2ccc(Nc3c(Cl)nc(-n4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)c(Cl)c3Cl)nn2)C1,11.59
Cc1cccc(NC(=S)C(C)N2CCCC(CO)CC2)c1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.48
CCN(c1cccc(C)c1)C1CCC(Nc2cncc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)CC1,9.01
CC1(Nc2cccc(F)c2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)CCC(NC(=O)C2CC2)CC1,10.06
O=C1COCCN1CC(O)CNc1ccc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1F,10.82
Cc1cc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc1NCC1CCN(C(=O)Cc2cccc(F)c2)C1,10.55
CC(N)C(C)(O)C1CN(c2cc(Br)ccc2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C1,8.42
CCC(O)(CCNc1cccc(F)c1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)C1CC1C,10.12
Cc1cc(C)c(C(CCO)Nc2cnccc2C(C)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1C,8.56
CC(c1cc(F)c(NCC2CCN(Cc3ncnn3C)C2)nc1Cl)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.66
COc1nc(NCC2CC(C)N(S(=O)(=O)CC(=O)O)C2)ccc1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.07
Cc1ccc(NCC(C)CO)c(Nc2cc(Br)cc(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)c1,9.73
